,date,state,fips,cases,deaths
41379,2022-03-21,South Dakota,46,236845,2875
41380,2022-03-21,Tennessee,47,1969275,25181
41381,2022-03-21,Texas,48,6635291,86987
41382,2022-03-21,Utah,49,926981,4572
41383,2022-03-21,Vermont,50,115232,611
41384,2022-03-21,Virgin Islands,78,15584,110
41385,2022-03-21,Virginia,51,1661484,19520
41386,2022-03-21,Washington,53,1447540,12421
41387,2022-03-21,West Virginia,54,496748,6651
41388,2022-03-21,Wisconsin,55,1581356,13994
41389,2022-03-21,Wyoming,56,155907,1769
41390,2022-03-22,Alabama,1,1291761,19139
41391,2022-03-22,Alaska,2,243672,1166
41392,2022-03-22,American Samoa,60,1565,0
41393,2022-03-22,Arizona,4,1992471,28547
41394,2022-03-22,Arkansas,5,831698,11127
41395,2022-03-22,California,6,9074703,88367
41396,2022-03-22,Colorado,8,1341385,12174
41397,2022-03-22,Connecticut,9,732932,10742
41398,2022-03-22,Delaware,10,258737,2835
41399,2022-03-22,District of Columbia,11,135884,1329
41400,2022-03-22,Florida,12,5836493,72828
41401,2022-03-22,Georgia,13,2414069,35212
41402,2022-03-22,Guam,66,47862,341
41403,2022-03-22,Hawaii,15,232845,1365
41404,2022-03-22,Idaho,16,443124,4864
41405,2022-03-22,Illinois,17,3062600,37534
41406,2022-03-22,Indiana,18,1693377,23309
41407,2022-03-22,Iowa,19,757807,9349
41408,2022-03-22,Kansas,20,770271,8179
41409,2022-03-22,Kentucky,21,1316722,14666
41410,2022-03-22,Louisiana,22,1231393,17034
41411,2022-03-22,Maine,23,233968,2188
41412,2022-03-22,Maryland,24,1009361,14303
41413,2022-03-22,Massachusetts,25,1688534,20056
41414,2022-03-22,Michigan,26,2374455,35386
41415,2022-03-22,Minnesota,27,1426266,12550
41416,2022-03-22,Mississippi,28,793741,12368
41417,2022-03-22,Missouri,29,1424118,20034
41418,2022-03-22,Montana,30,272500,3237
41419,2022-03-22,Nebraska,31,477227,4050
41420,2022-03-22,Nevada,32,711451,10016
41421,2022-03-22,New Hampshire,33,301385,2442
41422,2022-03-22,New Jersey,34,2189639,33186
41423,2022-03-22,New Mexico,35,516661,7173
41424,2022-03-22,New York,36,4949516,67218
41425,2022-03-22,North Carolina,37,2621973,23101
41426,2022-03-22,North Dakota,38,239442,2279
41427,2022-03-22,Northern Mariana Islands,69,10777,31
41428,2022-03-22,Ohio,39,2666030,37608
41429,2022-03-22,Oklahoma,40,1031145,13730
41430,2022-03-22,Oregon,41,701992,6983
41431,2022-03-22,Pennsylvania,42,2775728,44091
41432,2022-03-22,Puerto Rico,72,511403,4155
41433,2022-03-22,Rhode Island,44,359610,3431
41434,2022-03-22,South Carolina,45,1467115,17493
41435,2022-03-22,South Dakota,46,236845,2875
41436,2022-03-22,Tennessee,47,1969898,25196
41437,2022-03-22,Texas,48,6640527,87045
41438,2022-03-22,Utah,49,927098,4610
41439,2022-03-22,Vermont,50,115312,613
41440,2022-03-22,Virgin Islands,78,15589,110
41441,2022-03-22,Virginia,51,1662140,19543
41442,2022-03-22,Washington,53,1447594,12421
41443,2022-03-22,West Virginia,54,496838,6660
41444,2022-03-22,Wisconsin,55,1581742,14032
41445,2022-03-22,Wyoming,56,155988,1783
41446,2022-03-23,Alabama,1,1291946,19169
41447,2022-03-23,Alaska,2,244247,1186
41448,2022-03-23,American Samoa,60,1932,0
41449,2022-03-23,Arizona,4,1997037,28883
41450,2022-03-23,Arkansas,5,831947,11152
41451,2022-03-23,California,6,9079164,88461
41452,2022-03-23,Colorado,8,1342319,12186
41453,2022-03-23,Connecticut,9,733328,10740
41454,2022-03-23,Delaware,10,258803,2835
41455,2022-03-23,District of Columbia,11,135955,1329
41456,2022-03-23,Florida,12,5838503,72880
41457,2022-03-23,Georgia,13,2414539,35254
41458,2022-03-23,Guam,66,47911,341
41459,2022-03-23,Hawaii,15,233569,1370
41460,2022-03-23,Idaho,16,443399,4863
41461,2022-03-23,Illinois,17,3063751,37554
41462,2022-03-23,Indiana,18,1693683,23334
41463,2022-03-23,Iowa,19,757985,9402
41464,2022-03-23,Kansas,20,770530,8222
41465,2022-03-23,Kentucky,21,1316778,14676
41466,2022-03-23,Louisiana,22,1231556,17045
41467,2022-03-23,Maine,23,234159,2190
41468,2022-03-23,Maryland,24,1009607,14311
41469,2022-03-23,Massachusetts,25,1689750,20058
41470,2022-03-23,Michigan,26,2376507,35493
41471,2022-03-23,Minnesota,27,1426546,12562
41472,2022-03-23,Mississippi,28,793870,12369
41473,2022-03-23,Missouri,29,1424494,20041
41474,2022-03-23,Montana,30,272554,3238
41475,2022-03-23,Nebraska,31,477227,4051
41476,2022-03-23,Nevada,32,711794,10031
41477,2022-03-23,New Hampshire,33,301534,2443
41478,2022-03-23,New Jersey,34,2190843,33192
41479,2022-03-23,New Mexico,35,516889,7182
41480,2022-03-23,New York,36,4953072,67238
41481,2022-03-23,North Carolina,37,2623506,23140
41482,2022-03-23,North Dakota,38,239442,2279
41483,2022-03-23,Northern Mariana Islands,69,10985,31
41484,2022-03-23,Ohio,39,2666030,37608
41485,2022-03-23,Oklahoma,40,1031145,13730
41486,2022-03-23,Oregon,41,702288,7013
41487,2022-03-23,Pennsylvania,42,2776302,44115
41488,2022-03-23,Puerto Rico,72,511654,4158
41489,2022-03-23,Rhode Island,44,359823,3433
41490,2022-03-23,South Carolina,45,1467115,17493
41491,2022-03-23,South Dakota,46,236955,2880
41492,2022-03-23,Tennessee,47,1970164,25214
41493,2022-03-23,Texas,48,6652826,87120
41494,2022-03-23,Utah,49,927224,4645
41495,2022-03-23,Vermont,50,115531,614
41496,2022-03-23,Virgin Islands,78,15596,110
41497,2022-03-23,Virginia,51,1663132,19563
41498,2022-03-23,Washington,53,1449475,12467
41499,2022-03-23,West Virginia,54,496983,6680
41500,2022-03-23,Wisconsin,55,1582174,14102
41501,2022-03-23,Wyoming,56,155988,1783
41502,2022-03-24,Alabama,1,1292344,19173
41503,2022-03-24,Alaska,2,244247,1186
41504,2022-03-24,American Samoa,60,2201,0
41505,2022-03-24,Arizona,4,1997037,28883
41506,2022-03-24,Arkansas,5,832205,11165
41507,2022-03-24,California,6,9084013,88571
41508,2022-03-24,Colorado,8,1344289,12186
41509,2022-03-24,Connecticut,9,733767,10744
41510,2022-03-24,Delaware,10,259003,2836
41511,2022-03-24,District of Columbia,11,136062,1329
41512,2022-03-24,Florida,12,5840070,72946
41513,2022-03-24,Georgia,13,2415259,35302
41514,2022-03-24,Guam,66,47978,341
41515,2022-03-24,Hawaii,15,233569,1370
41516,2022-03-24,Idaho,16,443570,4867
41517,2022-03-24,Illinois,17,3065509,37571
41518,2022-03-24,Indiana,18,1693938,23340
41519,2022-03-24,Iowa,19,758064,9402
41520,2022-03-24,Kansas,20,770530,8222
41521,2022-03-24,Kentucky,21,1316864,14682
41522,2022-03-24,Louisiana,22,1231676,17065
41523,2022-03-24,Maine,23,234413,2193
41524,2022-03-24,Maryland,24,1009969,14316
41525,2022-03-24,Massachusetts,25,1690983,20063
41526,2022-03-24,Michigan,26,2376507,35493
41527,2022-03-24,Minnesota,27,1427007,12582
41528,2022-03-24,Mississippi,28,793960,12369
41529,2022-03-24,Missouri,29,1425120,20043
41530,2022-03-24,Montana,30,272599,3240
41531,2022-03-24,Nebraska,31,477183,4053
41532,2022-03-24,Nevada,32,711794,10031
41533,2022-03-24,New Hampshire,33,301687,2445
41534,2022-03-24,New Jersey,34,2192294,33198
41535,2022-03-24,New Mexico,35,517082,7199
41536,2022-03-24,New York,36,4956766,67242
41537,2022-03-24,North Carolina,37,2624977,23169
41538,2022-03-24,North Dakota,38,239442,2279
41539,2022-03-24,Northern Mariana Islands,69,10997,32
41540,2022-03-24,Ohio,39,2669698,37793
41541,2022-03-24,Oklahoma,40,1031896,13889
41542,2022-03-24,Oregon,41,702566,7033
41543,2022-03-24,Pennsylvania,42,2777260,44152
41544,2022-03-24,Puerto Rico,72,511900,4159
41545,2022-03-24,Rhode Island,44,360016,3435
41546,2022-03-24,South Carolina,45,1467115,17493
41547,2022-03-24,South Dakota,46,236955,2880
41548,2022-03-24,Tennessee,47,1970508,25219
41549,2022-03-24,Texas,48,6658957,87185
41550,2022-03-24,Utah,49,927389,4681
41551,2022-03-24,Vermont,50,115675,615
41552,2022-03-24,Virgin Islands,78,15606,110
41553,2022-03-24,Virginia,51,1664080,19586
41554,2022-03-24,Washington,53,1449501,12468
41555,2022-03-24,West Virginia,54,497111,6687
41556,2022-03-24,Wisconsin,55,1582616,14145
41557,2022-03-24,Wyoming,56,155988,1783
41558,2022-03-25,Alabama,1,1292508,19210
41559,2022-03-25,Alaska,2,244800,1186
41560,2022-03-25,American Samoa,60,2201,0
41561,2022-03-25,Arizona,4,1997037,28883
41562,2022-03-25,Arkansas,5,832394,11203
41563,2022-03-25,California,6,9087644,88689
41564,2022-03-25,Colorado,8,1346297,12160
41565,2022-03-25,Connecticut,9,734196,10759
41566,2022-03-25,Delaware,10,259185,2837
41567,2022-03-25,District of Columbia,11,136213,1331
41568,2022-03-25,Florida,12,5841469,73027
41569,2022-03-25,Georgia,13,2415900,35364
41570,2022-03-25,Guam,66,48019,341
41571,2022-03-25,Hawaii,15,233569,1370
41572,2022-03-25,Idaho,16,443640,4869
41573,2022-03-25,Illinois,17,3066843,37589
41574,2022-03-25,Indiana,18,1694163,23356
41575,2022-03-25,Iowa,19,758064,9402
41576,2022-03-25,Kansas,20,770619,8248
41577,2022-03-25,Kentucky,21,1317366,14683
41578,2022-03-25,Louisiana,22,1231846,17076
41579,2022-03-25,Maine,23,234651,2193
41580,2022-03-25,Maryland,24,1010360,14318
41581,2022-03-25,Massachusetts,25,1692177,20072
41582,2022-03-25,Michigan,26,2378395,35532
41583,2022-03-25,Minnesota,27,1427490,12589
41584,2022-03-25,Mississippi,28,794093,12378
41585,2022-03-25,Missouri,29,1425692,20047
41586,2022-03-25,Montana,30,272640,3242
41587,2022-03-25,Nebraska,31,477151,4053
41588,2022-03-25,Nevada,32,712197,10043
41589,2022-03-25,New Hampshire,33,301777,2445
41590,2022-03-25,New Jersey,34,2193470,33203
41591,2022-03-25,New Mexico,35,517225,7208
41592,2022-03-25,New York,36,4960146,67254
41593,2022-03-25,North Carolina,37,2626216,23184
41594,2022-03-25,North Dakota,38,239675,2279
41595,2022-03-25,Northern Mariana Islands,69,11022,33
41596,2022-03-25,Ohio,39,2669698,37793
41597,2022-03-25,Oklahoma,40,1031896,13889
41598,2022-03-25,Oregon,41,702750,7035
41599,2022-03-25,Pennsylvania,42,2777986,44180
41600,2022-03-25,Puerto Rico,72,512214,4159
41601,2022-03-25,Rhode Island,44,360172,3438
41602,2022-03-25,South Carolina,45,1467115,17493
41603,2022-03-25,South Dakota,46,236955,2880
41604,2022-03-25,Tennessee,47,1970804,25250
41605,2022-03-25,Texas,48,6663211,87244
41606,2022-03-25,Utah,49,927521,4702
41607,2022-03-25,Vermont,50,115849,615
41608,2022-03-25,Virgin Islands,78,15611,110
41609,2022-03-25,Virginia,51,1665082,19609
41610,2022-03-25,Washington,53,1452003,12497
41611,2022-03-25,West Virginia,54,497230,6739
41612,2022-03-25,Wisconsin,55,1583046,14201
41613,2022-03-25,Wyoming,56,156056,1783
41614,2022-03-26,Alabama,1,1292508,19210
41615,2022-03-26,Alaska,2,244800,1186
41616,2022-03-26,American Samoa,60,2201,0
41617,2022-03-26,Arizona,4,1997037,28883
41618,2022-03-26,Arkansas,5,832515,11209
41619,2022-03-26,California,6,9088616,88708
41620,2022-03-26,Colorado,8,1346297,12160
41621,2022-03-26,Connecticut,9,734196,10759
41622,2022-03-26,Delaware,10,259287,2846
41623,2022-03-26,District of Columbia,11,136322,1331
41624,2022-03-26,Florida,12,5841469,73027
41625,2022-03-26,Georgia,13,2415900,35364
41626,2022-03-26,Guam,66,48019,341
41627,2022-03-26,Hawaii,15,233569,1370
41628,2022-03-26,Idaho,16,443640,4869
41629,2022-03-26,Illinois,17,3066843,37589
41630,2022-03-26,Indiana,18,1694163,23356
41631,2022-03-26,Iowa,19,758294,9402
41632,2022-03-26,Kansas,20,770619,8248
41633,2022-03-26,Kentucky,21,1317400,14690
41634,2022-03-26,Louisiana,22,1231846,17076
41635,2022-03-26,Maine,23,234839,2195
41636,2022-03-26,Maryland,24,1010761,14324
41637,2022-03-26,Massachusetts,25,1692177,20072
41638,2022-03-26,Michigan,26,2378395,35532
41639,2022-03-26,Minnesota,27,1427490,12589
41640,2022-03-26,Mississippi,28,794093,12378
41641,2022-03-26,Missouri,29,1425691,20047
41642,2022-03-26,Montana,30,272640,3242
41643,2022-03-26,Nebraska,31,477183,4053
41644,2022-03-26,Nevada,32,712404,10053
41645,2022-03-26,New Hampshire,33,301777,2445
41646,2022-03-26,New Jersey,34,2194379,33203
41647,2022-03-26,New Mexico,35,517225,7208
41648,2022-03-26,New York,36,4961905,67264
41649,2022-03-26,North Carolina,37,2626216,23184
41650,2022-03-26,North Dakota,38,239675,2279
41651,2022-03-26,Northern Mariana Islands,69,11022,33
41652,2022-03-26,Ohio,39,2669698,37793
41653,2022-03-26,Oklahoma,40,1032520,13889
41654,2022-03-26,Oregon,41,702750,7035
41655,2022-03-26,Pennsylvania,42,2778646,44208
41656,2022-03-26,Puerto Rico,72,512828,4159
41657,2022-03-26,Rhode Island,44,360172,3438
41658,2022-03-26,South Carolina,45,1467115,17493
41659,2022-03-26,South Dakota,46,236955,2880
41660,2022-03-26,Tennessee,47,1971028,25256
41661,2022-03-26,Texas,48,6668081,87304
41662,2022-03-26,Utah,49,927521,4702
41663,2022-03-26,Vermont,50,115849,615
41664,2022-03-26,Virgin Islands,78,15611,110
41665,2022-03-26,Virginia,51,1665082,19609
41666,2022-03-26,Washington,53,1452003,12497
41667,2022-03-26,West Virginia,54,497230,6739
41668,2022-03-26,Wisconsin,55,1583046,14201
41669,2022-03-26,Wyoming,56,156056,1783
41670,2022-03-27,Alabama,1,1292508,19210
41671,2022-03-27,Alaska,2,244800,1186
41672,2022-03-27,American Samoa,60,2953,0
41673,2022-03-27,Arizona,4,1997037,28883
41674,2022-03-27,Arkansas,5,832553,11210
41675,2022-03-27,California,6,9088616,88709
41676,2022-03-27,Colorado,8,1346297,12160
41677,2022-03-27,Connecticut,9,734196,10759
41678,2022-03-27,Delaware,10,259374,2846
41679,2022-03-27,District of Columbia,11,136322,1331
41680,2022-03-27,Florida,12,5841469,73027
41681,2022-03-27,Georgia,13,2415900,35364
41682,2022-03-27,Guam,66,48049,341
41683,2022-03-27,Hawaii,15,233569,1370
41684,2022-03-27,Idaho,16,443640,4869
41685,2022-03-27,Illinois,17,3066843,37589
41686,2022-03-27,Indiana,18,1694163,23356
41687,2022-03-27,Iowa,19,758294,9402
41688,2022-03-27,Kansas,20,770638,8248
41689,2022-03-27,Kentucky,21,1317446,14690
41690,2022-03-27,Louisiana,22,1231846,17076
41691,2022-03-27,Maine,23,234839,2195
41692,2022-03-27,Maryland,24,1010986,14326
41693,2022-03-27,Massachusetts,25,1692177,20072
41694,2022-03-27,Michigan,26,2378395,35532
41695,2022-03-27,Minnesota,27,1427490,12589
41696,2022-03-27,Mississippi,28,794093,12378
41697,2022-03-27,Missouri,29,1425691,20047
41698,2022-03-27,Montana,30,272640,3242
41699,2022-03-27,Nebraska,31,477183,4053
41700,2022-03-27,Nevada,32,712404,10053
41701,2022-03-27,New Hampshire,33,301777,2445
41702,2022-03-27,New Jersey,34,2195320,33212
41703,2022-03-27,New Mexico,35,517225,7208
41704,2022-03-27,New York,36,4966262,67276
41705,2022-03-27,North Carolina,37,2626216,23184
41706,2022-03-27,North Dakota,38,239675,2279
41707,2022-03-27,Northern Mariana Islands,69,11022,33
41708,2022-03-27,Ohio,39,2669698,37793
41709,2022-03-27,Oklahoma,40,1032520,13889
41710,2022-03-27,Oregon,41,702750,7035
41711,2022-03-27,Pennsylvania,42,2779049,44209
41712,2022-03-27,Puerto Rico,72,513084,4159
41713,2022-03-27,Rhode Island,44,360172,3438
41714,2022-03-27,South Carolina,45,1467115,17493
41715,2022-03-27,South Dakota,46,236955,2880
41716,2022-03-27,Tennessee,47,1971028,25256
41717,2022-03-27,Texas,48,6668425,87328
41718,2022-03-27,Utah,49,927521,4702
41719,2022-03-27,Vermont,50,115849,615
41720,2022-03-27,Virgin Islands,78,15611,110
41721,2022-03-27,Virginia,51,1665082,19609
41722,2022-03-27,Washington,53,1452003,12497
41723,2022-03-27,West Virginia,54,497230,6739
41724,2022-03-27,Wisconsin,55,1583046,14201
41725,2022-03-27,Wyoming,56,156056,1783
41726,2022-03-28,Alabama,1,1294532,19234
41727,2022-03-28,Alaska,2,244800,1186
41728,2022-03-28,American Samoa,60,2953,0
41729,2022-03-28,Arizona,4,1997037,28883
41730,2022-03-28,Arkansas,5,832574,11211
41731,2022-03-28,California,6,9094047,88814
41732,2022-03-28,Colorado,8,1347795,12170
41733,2022-03-28,Connecticut,9,735210,10759
41734,2022-03-28,Delaware,10,259405,2846
41735,2022-03-28,District of Columbia,11,136322,1331
41736,2022-03-28,Florida,12,5844892,73134
41737,2022-03-28,Georgia,13,2417233,35416
41738,2022-03-28,Guam,66,48091,343
41739,2022-03-28,Hawaii,15,233569,1370
41740,2022-03-28,Idaho,16,443755,4871
41741,2022-03-28,Illinois,17,3069359,37611
41742,2022-03-28,Indiana,18,1694598,23360
41743,2022-03-28,Iowa,19,758294,9402
41744,2022-03-28,Kansas,20,770783,8249
41745,2022-03-28,Kentucky,21,1322261,14898
41746,2022-03-28,Louisiana,22,1232044,17086
41747,2022-03-28,Maine,23,234839,2195
41748,2022-03-28,Maryland,24,1011198,14327
41749,2022-03-28,Massachusetts,25,1694801,20081
41750,2022-03-28,Michigan,26,2379828,35538
41751,2022-03-28,Minnesota,27,1427954,12602
41752,2022-03-28,Mississippi,28,794225,12383
41753,2022-03-28,Missouri,29,1426526,20055
41754,2022-03-28,Montana,30,272697,3245
41755,2022-03-28,Nebraska,31,477803,4053
41756,2022-03-28,Nevada,32,712404,10053
41757,2022-03-28,New Hampshire,33,302181,2447
41758,2022-03-28,New Jersey,34,2195963,33219
41759,2022-03-28,New Mexico,35,517526,7221
41760,2022-03-28,New York,36,4968589,67285
41761,2022-03-28,North Carolina,37,2628499,23200
41762,2022-03-28,North Dakota,38,239675,2279
41763,2022-03-28,Northern Mariana Islands,69,11022,33
41764,2022-03-28,Ohio,39,2669698,37793
41765,2022-03-28,Oklahoma,40,1032520,13889
41766,2022-03-28,Oregon,41,703132,7074
41767,2022-03-28,Pennsylvania,42,2779328,44211
41768,2022-03-28,Puerto Rico,72,513253,4159
41769,2022-03-28,Rhode Island,44,360594,3521
41770,2022-03-28,South Carolina,45,1467115,17493
41771,2022-03-28,South Dakota,46,236955,2880
41772,2022-03-28,Tennessee,47,1971028,25256
41773,2022-03-28,Texas,48,6669109,87343
41774,2022-03-28,Utah,49,927776,4706
41775,2022-03-28,Vermont,50,116157,615
41776,2022-03-28,Virgin Islands,78,15611,110
41777,2022-03-28,Virginia,51,1666422,19631
41778,2022-03-28,Washington,53,1453919,12515
41779,2022-03-28,West Virginia,54,497459,6743
41780,2022-03-28,Wisconsin,55,1583922,14284
41781,2022-03-28,Wyoming,56,156056,1783
41782,2022-03-29,Alabama,1,1294816,19280
41783,2022-03-29,Alaska,2,244800,1186
41784,2022-03-29,American Samoa,60,2953,0
41785,2022-03-29,Arizona,4,1997037,28883
41786,2022-03-29,Arkansas,5,832718,11211
41787,2022-03-29,California,6,9095335,88838
41788,2022-03-29,Colorado,8,1348873,12171
41789,2022-03-29,Connecticut,9,735575,10779
41790,2022-03-29,Delaware,10,259453,2846
41791,2022-03-29,District of Columbia,11,136506,1331
41792,2022-03-29,Florida,12,5846240,73136
41793,2022-03-29,Georgia,13,2417820,35459
41794,2022-03-29,Guam,66,48150,344
41795,2022-03-29,Hawaii,15,233569,1370
41796,2022-03-29,Idaho,16,443881,4873
41797,2022-03-29,Illinois,17,3070932,37631
41798,2022-03-29,Indiana,18,1694848,23373
41799,2022-03-29,Iowa,19,758463,9402
41800,2022-03-29,Kansas,20,770780,8248
41801,2022-03-29,Kentucky,21,1322323,14898
41802,2022-03-29,Louisiana,22,1232128,17104
41803,2022-03-29,Maine,23,235293,2200
41804,2022-03-29,Maryland,24,1011475,14331
41805,2022-03-29,Massachusetts,25,1695750,20097
41806,2022-03-29,Michigan,26,2379828,35538
41807,2022-03-29,Minnesota,27,1428924,12610
41808,2022-03-29,Mississippi,28,794292,12396
41809,2022-03-29,Missouri,29,1426966,20140
41810,2022-03-29,Montana,30,272753,3246
41811,2022-03-29,Nebraska,31,477831,4123
41812,2022-03-29,Nevada,32,712638,10056
41813,2022-03-29,New Hampshire,33,302253,2451
41814,2022-03-29,New Jersey,34,2196970,33225
41815,2022-03-29,New Mexico,35,517608,7236
41816,2022-03-29,New York,36,4970905,67299
41817,2022-03-29,North Carolina,37,2629108,23204
41818,2022-03-29,North Dakota,38,239705,2279
41819,2022-03-29,Northern Mariana Islands,69,11065,33
41820,2022-03-29,Ohio,39,2669698,37793
41821,2022-03-29,Oklahoma,40,1033256,13889
41822,2022-03-29,Oregon,41,703465,7115
41823,2022-03-29,Pennsylvania,42,2779921,44238
41824,2022-03-29,Puerto Rico,72,513291,4163
41825,2022-03-29,Rhode Island,44,360759,3522
41826,2022-03-29,South Carolina,45,1468140,17591
41827,2022-03-29,South Dakota,46,236955,2880
41828,2022-03-29,Tennessee,47,1971458,25259
41829,2022-03-29,Texas,48,6674412,87393
41830,2022-03-29,Utah,49,927877,4711
41831,2022-03-29,Vermont,50,116246,617
41832,2022-03-29,Virgin Islands,78,15632,111
41833,2022-03-29,Virginia,51,1667289,19653
41834,2022-03-29,Washington,53,1453946,12515
41835,2022-03-29,West Virginia,54,497553,6794
41836,2022-03-29,Wisconsin,55,1584392,14291
41837,2022-03-29,Wyoming,56,156112,1791
41838,2022-03-30,Alabama,1,1295069,19284
41839,2022-03-30,Alaska,2,245619,1192
41840,2022-03-30,American Samoa,60,3756,0
41841,2022-03-30,Arizona,4,2007180,29268
41842,2022-03-30,Arkansas,5,832815,11218
41843,2022-03-30,California,6,9098492,88942
41844,2022-03-30,Colorado,8,1350125,12173
41845,2022-03-30,Connecticut,9,736033,10779
41846,2022-03-30,Delaware,10,259539,2846
41847,2022-03-30,District of Columbia,11,136598,1331
41848,2022-03-30,Florida,12,5847587,73138
41849,2022-03-30,Georgia,13,2426737,35511
41850,2022-03-30,Guam,66,48189,345
41851,2022-03-30,Hawaii,15,234659,1376
41852,2022-03-30,Idaho,16,444019,4876
41853,2022-03-30,Illinois,17,3072239,37645
41854,2022-03-30,Indiana,18,1690823,23373
41855,2022-03-30,Iowa,19,758463,9445
41856,2022-03-30,Kansas,20,771008,8321
41857,2022-03-30,Kentucky,21,1322384,14906
41858,2022-03-30,Louisiana,22,1232257,17117
41859,2022-03-30,Maine,23,235584,2201
41860,2022-03-30,Maryland,24,1011762,14343
41861,2022-03-30,Massachusetts,25,1697165,20098
41862,2022-03-30,Michigan,26,2381800,35622
41863,2022-03-30,Minnesota,27,1429271,12621
41864,2022-03-30,Mississippi,28,794427,12396
41865,2022-03-30,Missouri,29,1427549,20155
41866,2022-03-30,Montana,30,272786,3246
41867,2022-03-30,Nebraska,31,477794,4144
41868,2022-03-30,Nevada,32,712983,10091
41869,2022-03-30,New Hampshire,33,302383,2452
41870,2022-03-30,New Jersey,34,2198339,33230
41871,2022-03-30,New Mexico,35,517742,7257
41872,2022-03-30,New York,36,4973964,67306
41873,2022-03-30,North Carolina,37,2629965,23213
41874,2022-03-30,North Dakota,38,239746,2279
41875,2022-03-30,Northern Mariana Islands,69,11065,33
41876,2022-03-30,Ohio,39,2669698,37793
41877,2022-03-30,Oklahoma,40,1033256,13889
41878,2022-03-30,Oregon,41,703838,7139
41879,2022-03-30,Pennsylvania,42,2780481,44260
41880,2022-03-30,Puerto Rico,72,513696,4166
41881,2022-03-30,Rhode Island,44,360959,3522
41882,2022-03-30,South Carolina,45,1468140,17591
41883,2022-03-30,South Dakota,46,237109,2883
41884,2022-03-30,Tennessee,47,1971834,25328
41885,2022-03-30,Texas,48,6676944,87452
41886,2022-03-30,Utah,49,928009,4714
41887,2022-03-30,Vermont,50,116465,617
41888,2022-03-30,Virgin Islands,78,15632,111
41889,2022-03-30,Virginia,51,1668087,19673
41890,2022-03-30,Washington,53,1455589,12540
41891,2022-03-30,West Virginia,54,497681,6823
41892,2022-03-30,Wisconsin,55,1584962,14296
41893,2022-03-30,Wyoming,56,156112,1791
41894,2022-03-31,Alabama,1,1295327,19290
41895,2022-03-31,Alaska,2,245619,1192
41896,2022-03-31,American Samoa,60,3756,0
41897,2022-03-31,Arizona,4,2007180,29268
41898,2022-03-31,Arkansas,5,832922,11230
41899,2022-03-31,California,6,9103954,89018
41900,2022-03-31,Colorado,8,1351404,12174
41901,2022-03-31,Connecticut,9,736775,10776
41902,2022-03-31,Delaware,10,259647,2846
41903,2022-03-31,District of Columbia,11,136598,1331
41904,2022-03-31,Florida,12,5849949,73244
41905,2022-03-31,Georgia,13,2429552,35571
41906,2022-03-31,Guam,66,48234,347
41907,2022-03-31,Hawaii,15,234659,1376
41908,2022-03-31,Idaho,16,444090,4876
41909,2022-03-31,Illinois,17,3073830,37667
41910,2022-03-31,Indiana,18,1690823,23373
41911,2022-03-31,Iowa,19,758463,9445
41912,2022-03-31,Kansas,20,771008,8321
41913,2022-03-31,Kentucky,21,1322449,14907
41914,2022-03-31,Louisiana,22,1232422,17127
41915,2022-03-31,Maine,23,235790,2202
41916,2022-03-31,Maryland,24,1012183,14345
41917,2022-03-31,Massachusetts,25,1698761,20105
41918,2022-03-31,Michigan,26,2381800,35622
41919,2022-03-31,Minnesota,27,1429780,12638
41920,2022-03-31,Mississippi,28,794558,12397
41921,2022-03-31,Missouri,29,1428158,20168
41922,2022-03-31,Montana,30,272798,3247
41923,2022-03-31,Nebraska,31,477761,4161
41924,2022-03-31,Nevada,32,713129,10091
41925,2022-03-31,New Hampshire,33,302541,2452
41926,2022-03-31,New Jersey,34,2199807,33232
41927,2022-03-31,New Mexico,35,517858,7276
41928,2022-03-31,New York,36,4978875,67313
41929,2022-03-31,North Carolina,37,2631072,23217
41930,2022-03-31,North Dakota,38,239780,2279
41931,2022-03-31,Northern Mariana Islands,69,11065,33
41932,2022-03-31,Ohio,39,2672801,38042
41933,2022-03-31,Oklahoma,40,1033848,14010
41934,2022-03-31,Oregon,41,704152,7144
41935,2022-03-31,Pennsylvania,42,2781353,44275
41936,2022-03-31,Puerto Rico,72,514191,4170
41937,2022-03-31,Rhode Island,44,361262,3522
41938,2022-03-31,South Carolina,45,1468140,17591
41939,2022-03-31,South Dakota,46,237109,2883
41940,2022-03-31,Tennessee,47,1972072,25337
41941,2022-03-31,Texas,48,6680558,87507
41942,2022-03-31,Utah,49,928148,4714
41943,2022-03-31,Vermont,50,116639,617
41944,2022-03-31,Virgin Islands,78,15636,111
41945,2022-03-31,Virginia,51,1668891,19692
41946,2022-03-31,Washington,53,1455632,12540
41947,2022-03-31,West Virginia,54,497769,6831
41948,2022-03-31,Wisconsin,55,1585495,14302
41949,2022-03-31,Wyoming,56,156112,1791
